UID,Product ID,Type,Air temperature,Process temperature,Rotational speed,Torque,Tool wear,Machine failure,TWF,HDF,PWF,OSF,RNF,timestamp
172,L47351,L,-0.9023934097553371,-1.2843643157450981,-0.45797442598871346,1.0910199139436854,-1.2717953524020318,0,0,0,0,0,0,2026-01-02 04:30:00
173,M15032,M,-0.9523894433829583,-1.3517652013506651,2.455507082117204,-1.934965123587882,-1.240373990037094,0,0,0,0,0,0,2026-01-02 04:40:00
174,M15033,M,-0.9023934097553371,-1.3517652013506651,0.4090131508178918,-0.6337915574493077,-1.1932419464896877,0,0,0,0,0,0,2026-01-02 04:50:00
175,L47354,L,-0.9023934097553371,-1.2843643157450981,-1.5064245188711198,1.8475161733265772,-1.1461099029422812,0,0,0,0,0,0,2026-01-02 05:00:00
176,L47355,L,-0.9023934097553371,-1.2843643157450981,-0.9956411402873834,0.3546968881443374,-1.1146885405773437,0,0,0,0,0,0,2026-01-02 05:10:00
177,L47356,L,-0.9023934097553371,-1.2843643157450981,0.5904756668936929,-0.5329253895315887,-1.0832671782124061,0,0,0,0,0,0,2026-01-02 05:20:00
178,L47357,L,-0.9023934097553371,-1.2169634301395695,2.455507082117204,-1.874445422837251,-1.0518458158474686,0,0,0,0,0,0,2026-01-02 05:30:00
179,L47358,L,-0.9023934097553371,-1.2169634301395695,-0.6327161081357812,1.0305002131930545,-1.0204244534825309,0,0,0,0,0,0,2026-01-02 05:40:00
180,L47359,L,-0.9023934097553371,-1.1495625445340025,-1.5198661867285865,0.9901537460259664,-0.9890030911175933,0,0,0,0,0,0,2026-01-02 05:50:00
181,L47360,L,-0.9023934097553371,-1.1495625445340025,-0.3706035849151796,1.0002403628177383,-0.9575817287526557,0,0,0,0,0,0,2026-01-02 06:00:00
182,H29595,H,-0.9023934097553371,-1.1495625445340025,1.974967456212768,-1.5920201526676379,-0.9261603663877181,0,0,0,0,0,0,2026-01-02 06:10:00
183,M15042,M,-0.9523894433829583,-1.2169634301395695,-1.2644744974367184,0.8186812605658446,-0.8476069604753741,0,0,0,0,0,0,2026-01-02 06:20:00
184,L47363,L,-0.9523894433829583,-1.2169634301395695,-0.30339524562784587,0.07227161797472474,-0.8004749169279677,0,0,0,0,0,0,2026-01-02 06:30:00
185,L47364,L,-0.9023934097553371,-1.2169634301395695,0.9197965294016283,-0.9464766779942365,-0.7690535545630302,0,0,0,0,0,0,2026-01-02 06:40:00
186,L47365,L,-0.9023934097553371,-1.2169634301395695,-0.5655077688484474,-0.17989380181957257,-0.7376321921980925,0,0,0,0,0,0,2026-01-02 06:50:00
187,L47366,L,-0.9523894433829583,-1.1495625445340025,-1.5400286885147867,1.615523987115824,-0.7062108298331549,0,0,0,0,0,0,2026-01-02 07:00:00
188,L47367,L,-0.9023934097553371,-1.082161658928474,-1.0158036420735834,0.31435042097725,-0.6747894674682173,0,0,0,0,0,0,2026-01-02 07:10:00
189,L47368,L,-0.8523973761276875,-1.014760773322907,0.5098256597488924,-0.6438781742410797,-0.6433681051032797,0,0,0,0,0,0,2026-01-02 07:20:00
190,M15049,M,-0.8523973761276875,-1.082161658928474,0.05952978652375635,0.3446102713525654,-0.6119467427383422,0,0,0,0,0,0,2026-01-02 07:30:00
191,L47370,L,-0.9023934097553371,-1.082161658928474,-0.35716191705771283,1.0002403628177383,-0.5648146991909357,0,0,0,0,0,0,2026-01-02 07:40:00
192,L47371,L,-0.9023934097553371,-1.082161658928474,0.9130756954728948,-0.5430120063233608,-0.5333933368259981,0,0,0,0,0,0,2026-01-02 07:50:00
193,H29606,H,-0.9023934097553371,-1.082161658928474,-0.8881077974276493,1.191886081861404,-0.5019719744610606,0,0,0,0,0,0,2026-01-02 08:00:00
194,H29607,H,-0.9023934097553371,-1.082161658928474,0.9937257026176953,-0.5430120063233608,-0.4234185685487165,0,0,0,0,0,0,2026-01-02 08:10:00
195,M15054,M,-0.9023934097553371,-1.014760773322907,2.455507082117204,-2.741894466929632,-0.3448651626363725,1,0,0,1,0,0,2026-01-02 08:20:00
196,L47375,L,-0.8523973761276875,-1.014760773322907,-0.5184619313473138,0.2941771873937059,-0.2977331190889661,0,0,0,0,0,0,2026-01-02 08:30:00
197,H29610,H,-0.8523973761276875,-0.9473598877173399,-0.6595994438507147,0.959893895650651,-0.2663117567240285,0,0,0,0,0,0,2026-01-02 08:40:00
198,M15057,M,-0.8024013425000663,-0.9473598877173399,-0.02112022062104414,0.09244485155826809,-0.18775835081168452,0,0,0,0,0,0,2026-01-02 08:50:00
199,L47378,L,-0.8024013425000663,-0.8799590021118113,0.3888506490316917,-0.5026655391562734,-0.14062630726427813,0,0,0,0,0,0,2026-01-02 09:00:00
200,L47379,L,-0.8024013425000663,-0.9473598877173399,-0.6528786099219813,0.7178150926481257,-0.10920494489934052,0,0,0,0,0,0,2026-01-02 09:10:00
201,L47380,L,-0.8024013425000663,-0.9473598877173399,0.5299881615350925,-0.5026655391562734,-0.07778358253440293,0,0,0,0,0,0,2026-01-02 09:20:00
202,L47381,L,-0.8523973761276875,-1.014760773322907,0.3014798079581578,0.1227047019335842,-0.046362220169465326,0,0,0,0,0,0,2026-01-02 09:30:00
203,M15062,M,-0.8024013425000663,-1.014760773322907,0.7114506776108936,-0.4320592216138699,-0.014940857804527726,0,0,0,0,0,0,2026-01-02 09:40:00
204,L47383,L,-0.8024013425000663,-1.014760773322907,-0.26979107598417895,-0.21015365219488868,0.03219118574287867,0,0,0,0,0,0,2026-01-02 09:50:00
205,L47384,L,-0.8024013425000663,-1.014760773322907,1.4171382401278978,-0.7245711085752553,0.06361254810781627,0,0,0,0,0,0,2026-01-02 10:00:00
206,M15065,M,-0.7524053088724167,-0.9473598877173399,-1.2510328295792517,1.3129254833626671,0.09503391047275388,0,0,0,0,0,0,2026-01-02 10:10:00
207,L47386,L,-0.7524053088724167,-0.8799590021118113,0.5299881615350925,-0.472405688780958,0.14216595402016027,0,0,0,0,0,0,2026-01-02 10:20:00
208,M15067,M,-0.8024013425000663,-0.8799590021118113,-0.7335286170667817,2.0895949763291033,0.17358731638509786,1,0,0,1,0,0,2026-01-02 10:30:00
209,L47388,L,-0.8024013425000663,-0.9473598877173399,0.4090131508178918,-0.33119305369615093,0.22071935993250427,0,0,0,0,0,0,2026-01-02 10:40:00
210,L47389,L,-0.8024013425000663,-0.9473598877173399,-0.35716191705771283,0.4051299721031969,0.2521407222974419,0,0,0,0,0,0,2026-01-02 10:50:00
211,L47390,L,-0.8024013425000663,-0.8799590021118113,-0.04800355633597764,-0.39171275444678244,0.2835620846623795,0,0,0,0,0,0,2026-01-02 11:00:00
212,L47391,L,-0.7524053088724167,-0.8799590021118113,0.3014798079581578,-0.6136183238657643,0.31498344702731707,0,0,0,0,0,0,2026-01-02 11:10:00
213,H29626,H,-0.8024013425000663,-0.8799590021118113,-1.2510328295792517,1.3028388665708952,0.34640480939225465,0,0,0,0,0,0,2026-01-02 11:20:00
214,L47393,L,-0.8024013425000663,-0.8799590021118113,-0.9687578045724499,0.4959095232291438,0.42495821530459865,0,0,0,0,0,0,2026-01-02 11:30:00
215,M15074,M,-0.8523973761276875,-0.9473598877173399,0.39557148296042505,-0.29084658652906353,0.45637957766953624,0,0,0,0,0,0,2026-01-02 11:40:00
216,L47395,L,-0.8523973761276875,-0.9473598877173399,0.12001729188235671,0.031925150807636596,0.5035116212169427,0,0,0,0,0,0,2026-01-02 11:50:00
217,L47396,L,-0.8523973761276875,-0.9473598877173399,-0.2093035706255786,-0.16980718502780123,0.5349329835818802,0,0,0,0,0,0,2026-01-02 12:00:00
218,L47397,L,-0.8523973761276875,-1.014760773322907,0.8996340276154281,-0.8456105100765176,0.5663543459468179,0,0,0,0,0,0,2026-01-02 12:10:00
219,L47398,L,-0.8523973761276875,-0.9473598877173399,-0.5587869349197141,-0.1899804186113446,0.5977757083117554,0,0,0,0,0,0,2026-01-02 12:20:00
220,M15079,M,-0.8523973761276875,-1.014760773322907,-0.646157775993248,0.6270355415221788,0.6291970706766931,0,0,0,0,0,0,2026-01-02 12:30:00
221,L47400,L,-0.8523973761276875,-1.014760773322907,-0.7671327867104486,1.2826656329873518,0.6763291142240995,0,0,0,0,0,0,2026-01-02 12:40:00
222,H29635,H,-0.8024013425000663,-1.014760773322907,1.995129957998968,-1.5819335358758657,0.7077504765890371,0,0,0,0,0,0,2026-01-02 12:50:00
223,L47402,L,-0.8024013425000663,-0.9473598877173399,-1.5198661867285865,0.5059961400209159,0.7863038825013811,0,0,0,0,0,0,2026-01-02 13:00:00
224,L47403,L,-0.8024013425000663,-0.9473598877173399,0.26115480438575756,-0.5631852399069049,0.8177252448663187,0,0,0,0,0,0,2026-01-02 13:10:00
225,L47404,L,-0.8523973761276875,-0.9473598877173399,0.3619673133167582,-1.0776026962872711,0.8491466072312562,0,0,0,0,0,0,2026-01-02 13:20:00
226,L47405,L,-0.8523973761276875,-1.014760773322907,-1.130057818862051,1.393618417696842,0.8805679695961939,0,0,0,0,0,0,2026-01-02 13:30:00
227,L47406,L,-0.8523973761276875,-1.082161658928474,-1.3518453385102522,0.9296340452753356,0.9119893319611314,0,0,0,0,0,0,2026-01-02 13:40:00
228,L47407,L,-0.8523973761276875,-1.014760773322907,0.05952978652375635,-0.39171275444678244,0.943410694326069,0,0,0,0,0,0,2026-01-02 13:50:00
229,M15088,M,-0.8523973761276875,-1.014760773322907,0.66440484010976,-0.29084658652906353,0.9748320566910067,0,0,0,0,0,0,2026-01-02 14:00:00
230,L47409,L,-0.8523973761276875,-1.014760773322907,0.052808952595022975,-0.785090809325886,1.021964100238413,0,0,0,0,0,0,2026-01-02 14:10:00
231,L47410,L,-0.8523973761276875,-0.9473598877173399,0.26787563831449096,-0.5228387727398175,1.0533854626033508,0,0,0,0,0,0,2026-01-02 14:20:00
232,L47411,L,-0.8523973761276875,-1.082161658928474,-0.8208994581403156,0.31435042097725,1.0848068249682883,0,0,0,0,0,0,2026-01-02 14:30:00
233,L47412,L,-0.9023934097553371,-1.082161658928474,-0.7133661152805817,0.7682481766069852,1.1162281873332258,0,0,0,0,0,0,2026-01-02 14:40:00
234,L47413,L,-0.9023934097553371,-1.082161658928474,-0.12193272955204475,-0.5127521559480455,1.1476495496981634,0,0,0,0,0,0,2026-01-02 14:50:00
235,L47414,L,-0.9023934097553371,-1.082161658928474,-0.3504410831289795,0.2941771873937059,1.179070912063101,0,0,0,0,0,0,2026-01-02 15:00:00
236,M15095,M,-0.9523894433829583,-1.1495625445340025,1.007167370475162,-0.6337915574493077,1.2104922744280386,0,0,0,0,0,0,2026-01-02 15:10:00
237,L47416,L,-0.9523894433829583,-1.1495625445340025,-0.23618690634051212,-0.12946071786071311,1.2576243179754452,0,0,0,0,0,0,2026-01-02 15:20:00
238,M15097,M,-1.0023854770106078,-1.2843643157450981,0.14690062759729022,-0.34127967048792296,1.2890456803403827,0,0,0,0,0,0,2026-01-02 15:30:00
239,L47418,L,-1.0523815106382575,-1.2843643157450981,-0.9217119670713163,1.0405868299848258,1.336177723887789,0,0,0,0,0,0,2026-01-02 15:40:00
240,L47419,L,-1.0023854770106078,-1.2169634301395695,0.5434298293925592,-0.9464766779942365,1.3675990862527267,0,0,0,0,0,0,2026-01-02 15:50:00
241,M15100,M,-1.0023854770106078,-1.2843643157450981,-1.2846369992229185,1.171712848277861,1.3990204486176643,0,0,0,0,0,0,2026-01-02 16:00:00
242,L47421,L,-1.0023854770106078,-1.2843643157450981,1.6590882615622993,-1.5819335358758657,1.4461524921650706,0,0,0,0,0,0,2026-01-02 16:10:00
243,L47422,L,-1.0023854770106078,-1.2169634301395695,-1.224149493864318,1.8979492572854366,1.4775738545300083,1,0,0,0,1,0,2026-01-02 16:20:00
244,L47423,L,-1.0023854770106078,-1.2169634301395695,-0.592391104563381,0.41521658889496893,1.5089952168949459,0,0,0,0,0,0,2026-01-02 16:30:00
245,M15104,M,-1.0023854770106078,-1.2169634301395695,-0.9082702992138495,0.9195474284835635,1.5404165792598834,0,0,0,0,0,0,2026-01-02 16:40:00
246,M15105,M,-1.0523815106382575,-1.2843643157450981,0.6509631722522933,-0.8657837436600616,1.58754862280729,0,0,0,0,0,0,2026-01-02 16:50:00
247,L47426,L,-1.0523815106382575,-1.2843643157450981,0.36868814724549154,-0.6539647910328518,1.6346806663546962,0,0,0,0,0,0,2026-01-02 17:00:00
248,L47427,L,-1.0023854770106078,-1.2169634301395695,-0.41092858848757985,0.5564292239797752,1.6661020287196338,0,0,0,0,0,0,2026-01-02 17:10:00
249,L47428,L,-1.0023854770106078,-1.1495625445340025,-1.130057818862051,1.6962169214499987,1.6975233910845715,1,0,0,0,1,0,2026-01-02 17:20:00
250,L47429,L,-1.0023854770106078,-1.1495625445340025,-0.8410619599265158,1.635697220699368,1.728944753449509,1,0,0,0,1,0,2026-01-02 17:30:00
251,L47430,L,-1.0023854770106078,-1.1495625445340025,0.8861923597579614,-0.7346577253670267,-1.6959837443286894,0,0,0,0,0,0,2026-01-02 17:40:00
252,M15111,M,-1.0023854770106078,-1.2169634301395695,-0.43109109027377995,0.26391733701839054,-1.6645623819637516,0,0,0,0,0,0,2026-01-02 17:50:00
253,L47432,L,-1.0023854770106078,-1.2169634301395695,0.6039173347511596,-0.42197260482209853,-1.6174303384163453,0,0,0,0,0,0,2026-01-02 18:00:00
254,L47433,L,-1.0023854770106078,-1.2169634301395695,-1.1636619885057178,0.8287678773576166,-1.5860089760514078,0,0,0,0,0,0,2026-01-02 18:10:00
255,L47434,L,-1.0023854770106078,-1.2169634301395695,-0.108491061694578,-0.21015365219488868,-1.55458761368647,0,0,0,0,0,0,2026-01-02 18:20:00
256,L47435,L,-1.0023854770106078,-1.2169634301395695,-0.27651190991291236,0.04201176759940863,-1.5231662513215325,0,0,0,0,0,0,2026-01-02 18:30:00
257,L47436,L,-0.9523894433829583,-1.1495625445340025,-1.3384036706527855,2.3215871625398563,-1.491744888956595,0,0,0,0,0,0,2026-01-02 18:40:00
258,L47437,L,-1.0023854770106078,-1.3517652013506651,0.5703131651074927,-1.0574294627037275,-1.4603235265916572,0,0,0,0,0,0,2026-01-02 18:50:00
259,L47438,L,-0.9523894433829583,-1.2169634301395695,-0.32355774741404597,-0.21015365219488868,-1.4289021642267197,0,0,0,0,0,0,2026-01-02 19:00:00
260,M15119,M,-0.9523894433829583,-1.2169634301395695,-0.7402494509955152,2.4123667136658034,-1.3974808018617821,1,0,0,1,0,0,2026-01-02 19:10:00
261,M15120,M,-0.9023934097553371,-1.1495625445340025,-0.05472439026471101,0.9195474284835635,-1.3503487583143756,0,0,0,0,0,0,2026-01-02 19:20:00
262,L47441,L,-0.9523894433829583,-1.2169634301395695,0.8324256883280944,-0.7951774261176581,-1.3032167147669693,0,0,0,0,0,0,2026-01-02 19:30:00
263,M15122,M,-0.9523894433829583,-1.2169634301395695,1.383534070484231,-1.3297681160815684,-1.2717953524020318,0,0,0,0,0,0,2026-01-02 19:40:00
264,M15123,M,-1.0023854770106078,-1.2843643157450981,0.3821298151029583,-0.7750041925341148,-1.2246633088546253,0,0,0,0,0,0,2026-01-02 19:50:00
265,L47444,L,-0.9523894433829583,-1.2169634301395695,-0.9418744688575164,0.7581615598152132,-1.177531265307219,0,0,0,0,0,0,2026-01-02 20:00:00
266,L47445,L,-1.0023854770106078,-1.2843643157450981,-0.5117410974185804,-0.29084658652906353,-1.1461099029422812,0,0,0,0,0,0,2026-01-02 20:10:00
267,H29680,H,-1.0023854770106078,-1.2843643157450981,-0.6058327724208477,0.3748701217278815,-1.1146885405773437,0,0,0,0,0,0,2026-01-02 20:20:00
268,L47447,L,-1.0523815106382575,-1.3517652013506651,2.455507082117204,-1.9047052732125662,-1.0361351346649996,0,0,0,0,0,0,2026-01-02 20:30:00
269,H29682,H,-1.0523815106382575,-1.3517652013506651,1.8136674419231669,-1.5315004519170063,-1.004713772300062,0,0,0,0,0,0,2026-01-02 20:40:00
270,L47449,L,-1.0023854770106078,-1.3517652013506651,-0.04128272240724426,-0.30093320332083556,-0.9261603663877181,0,0,0,0,0,0,2026-01-02 20:50:00
271,H29684,H,-1.0023854770106078,-1.3517652013506651,-0.06816605812217776,-0.038681166734766216,-0.8947390040227805,0,0,0,0,0,0,2026-01-02 21:00:00
272,M15131,M,-0.9523894433829583,-1.2843643157450981,-0.5251827652760472,0.08235823476649605,-0.8161855981104366,0,0,0,0,0,0,2026-01-02 21:10:00
273,L47452,L,-0.9523894433829583,-1.2843643157450981,-0.3101160795565792,0.04201176759940863,-0.7690535545630302,0,0,0,0,0,0,2026-01-02 21:20:00
274,L47453,L,-0.9523894433829583,-1.3517652013506651,-0.6999244474231149,0.6068623079386347,-0.7376321921980925,0,0,0,0,0,0,2026-01-02 21:30:00
275,L47454,L,-0.9523894433829583,-1.3517652013506651,0.8189840204706276,-1.1582956306214465,-0.7062108298331549,0,0,0,0,0,0,2026-01-02 21:40:00
276,L47455,L,-1.0023854770106078,-1.3517652013506651,-0.8679452956414493,1.4843979688227897,-0.6747894674682173,0,0,0,0,0,0,2026-01-02 21:50:00
277,M15136,M,-1.0023854770106078,-1.4191660869562321,1.4776257454864983,-1.3499413496651123,-0.6433681051032797,0,0,0,0,0,0,2026-01-02 22:00:00
278,H29691,H,-1.0023854770106078,-1.3517652013506651,-0.3437202492002461,1.0809332971519139,-0.5962360615558733,0,0,0,0,0,0,2026-01-02 22:10:00
279,M15138,M,-1.0023854770106078,-1.3517652013506651,0.6039173347511596,-1.0675160794954994,-0.5176826556435293,0,0,0,0,0,0,2026-01-02 22:20:00
280,L47459,L,-1.0023854770106078,-1.2843643157450981,1.941363286569101,-1.672713087001813,-0.4705506120961229,0,0,0,0,0,0,2026-01-02 22:30:00
281,M15140,M,-0.9523894433829583,-1.2843643157450981,-0.49829942956111367,0.3748701217278815,-0.43912924973118533,0,0,0,0,0,0,2026-01-02 22:40:00
282,L47461,L,-0.9523894433829583,-1.3517652013506651,0.6442423383235599,-0.35136628727969504,-0.3919972061837789,0,0,0,0,0,0,2026-01-02 22:50:00
283,M15142,M,-0.9523894433829583,-1.2843643157450981,-0.9418744688575164,0.9901537460259664,-0.36057584381884134,0,0,0,0,0,0,2026-01-02 23:00:00
284,L47463,L,-0.9023934097553371,-1.2169634301395695,-0.41092858848757985,0.304263804185478,-0.3134438002714349,0,0,0,0,0,0,2026-01-02 23:10:00
285,L47464,L,-0.9023934097553371,-1.1495625445340025,2.455507082117204,-2.0963509922562324,-0.28202243790649734,0,0,0,0,0,0,2026-01-02 23:20:00
286,L47465,L,-0.9023934097553371,-1.1495625445340025,0.2544339704570242,-0.40179937123855447,-0.25060107554155975,0,0,0,0,0,0,2026-01-02 23:30:00
287,L47466,L,-0.9023934097553371,-1.1495625445340025,0.39557148296042505,-0.6842246414081672,-0.21917971317662213,0,0,0,0,0,0,2026-01-02 23:40:00
288,L47467,L,-0.9023934097553371,-1.1495625445340025,1.847271611566834,-0.8456105100765176,-0.18775835081168452,0,0,0,0,0,0,2026-01-02 23:50:00
289,H29702,H,-0.9023934097553371,-1.082161658928474,-0.9754786385011832,0.22357086985130312,-0.15633698844674693,0,0,0,0,0,0,2026-01-03 00:00:00
290,L47469,L,-0.9523894433829583,-1.082161658928474,-0.6327161081357812,0.6774686254810383,-0.07778358253440293,0,0,0,0,0,0,2026-01-03 00:10:00
291,L47470,L,-0.9523894433829583,-1.082161658928474,-0.6192744402783145,0.5665158407715473,-0.046362220169465326,0,0,0,0,0,0,2026-01-03 00:20:00
292,L47471,L,-1.0023854770106078,-1.1495625445340025,-0.38404525277264634,0.26391733701839054,-0.014940857804527726,0,0,0,0,0,0,2026-01-03 00:30:00
293,L47472,L,-0.9523894433829583,-1.082161658928474,-1.311520334937852,0.021838534015865278,0.016480504560409875,0,0,0,0,0,0,2026-01-03 00:40:00
294,H29707,H,-0.9523894433829583,-1.014760773322907,-0.9284328010000497,0.48582290643737175,0.047901866925347474,0,0,0,0,0,0,2026-01-03 00:50:00
295,M15154,M,-0.9523894433829583,-1.014760773322907,-1.0628494795747172,1.1212797643190013,0.12645527283769148,0,0,0,0,0,0,2026-01-03 01:00:00
296,M15155,M,-0.9523894433829583,-0.9473598877173399,1.2491173919095635,-0.9363900612024648,0.17358731638509786,0,0,0,0,0,0,2026-01-03 01:10:00
297,L47476,L,-1.0023854770106078,-1.014760773322907,-0.9082702992138495,0.6270355415221788,0.22071935993250427,0,0,0,0,0,0,2026-01-03 01:20:00
298,L47477,L,-1.0023854770106078,-1.014760773322907,1.2289548901233633,-1.4810673679581468,0.2521407222974419,0,0,0,0,0,0,2026-01-03 01:30:00
299,H29712,H,-1.0523815106382575,-1.014760773322907,2.455507082117204,-2.146784076215092,0.2835620846623795,0,0,0,0,0,0,2026-01-03 01:40:00
300,M15159,M,-1.1023775442658785,-1.1495625445340025,0.24771313652829083,-0.4421458384056419,0.3621154905747235,0,0,0,0,0,0,2026-01-03 01:50:00
301,L47480,L,-1.1023775442658785,-1.082161658928474,0.6173590026086264,-0.16980718502780123,0.4092475341221299,0,0,0,0,0,0,2026-01-03 02:00:00
302,L47481,L,-1.1523735778935282,-1.082161658928474,1.4104174061991646,-1.2995082657062527,0.4406688964870675,0,0,0,0,0,0,2026-01-03 02:10:00
303,H29716,H,-1.1023775442658785,-1.082161658928474,-0.12193272955204475,-0.49257892236450135,0.47209025885200506,0,0,0,0,0,0,2026-01-03 02:20:00
304,M15163,M,-1.1023775442658785,-1.082161658928474,-0.3437202492002461,0.3546968881443374,0.5506436647643491,0,0,0,0,0,0,2026-01-03 02:30:00
305,L47484,L,-1.1023775442658785,-1.082161658928474,1.3902549044129644,-1.2591617985391652,0.5977757083117554,0,0,0,0,0,0,2026-01-03 02:40:00
306,L47485,L,-1.1023775442658785,-1.082161658928474,2.455507082117204,-2.0963509922562324,0.6291970706766931,0,0,0,0,0,0,2026-01-03 02:50:00
307,L47486,L,-1.1023775442658785,-1.082161658928474,-1.0494078117172503,0.7178150926481257,0.6606184330416307,0,0,0,0,0,0,2026-01-03 03:00:00
308,M15167,M,-1.1023775442658785,-1.082161658928474,0.32836314367309133,-0.34127967048792296,0.6920397954065682,0,0,0,0,0,0,2026-01-03 03:10:00
309,L47488,L,-1.0523815106382575,-1.014760773322907,-1.513145352799853,0.7279017094398977,0.7391718389539746,0,0,0,0,0,0,2026-01-03 03:20:00
310,M15169,M,-1.0523815106382575,-1.014760773322907,-0.5453452670622473,0.08235823476649605,0.7705932013189123,0,0,0,0,0,0,2026-01-03 03:30:00
311,H29724,H,-1.0023854770106078,-0.9473598877173399,-0.027841054549777512,0.18322440268421497,0.8177252448663187,0,0,0,0,0,0,2026-01-03 03:40:00
