UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Air temperature [K]_roll_mean,Air temperature [K]_roll_std,Process temperature [K]_roll_mean,Process temperature [K]_roll_std,Rotational speed [rpm]_roll_mean,Rotational speed [rpm]_roll_std,Torque [Nm]_roll_mean,Torque [Nm]_roll_std,Tool wear [min]_roll_mean,Tool wear [min]_roll_std,Air temperature [K]_lag_1,Air temperature [K]_lag_2,Air temperature [K]_lag_3,Process temperature [K]_lag_1,Process temperature [K]_lag_2,Process temperature [K]_lag_3,Rotational speed [rpm]_lag_1,Rotational speed [rpm]_lag_2,Rotational speed [rpm]_lag_3,Torque [Nm]_lag_1,Torque [Nm]_lag_2,Torque [Nm]_lag_3,Tool wear [min]_lag_1,Tool wear [min]_lag_2,Tool wear [min]_lag_3
77,L47256,L,298.8,308.9,1461,47.9,206,0,0,0,0,0,0,298.8333333333333,0.0577350269193655,308.93333333333334,0.05773502691881571,1480.3333333333333,112.25566058481714,42.300000000000004,8.681013765684316,204.0,1.9999999999999982,298.8,298.9,299.0,308.9,309.0,309.1,1379.0,1601.0,1592.0,46.7,32.3,35.0,204.0,202.0,200.0
78,L47257,L,298.8,308.9,1455,41.3,208,1,1,0,0,0,0,298.8,1.9100515548874046e-07,308.9,0.0,1431.6666666666667,45.709225910462095,45.300000000000004,3.515679166249492,206.0,1.9999999999999982,298.8,298.8,298.9,308.9,308.9,309.0,1461.0,1379.0,1601.0,47.9,46.7,32.3,206.0,204.0,202.0
79,L47258,L,298.8,308.9,1398,51.5,0,0,0,0,0,0,0,298.8,1.9100515548874046e-07,308.9,0.0,1438.0,34.770677301432066,46.900000000000006,5.1730068625511025,138.0,119.5156893466293,298.8,298.8,298.8,308.9,308.9,308.9,1455.0,1461.0,1379.0,41.3,47.9,46.7,208.0,206.0,204.0
80,L47259,L,298.8,308.9,1402,37.9,2,0,0,0,0,0,0,298.8,1.9100515548874046e-07,308.9,0.0,1418.3333333333333,31.8171861316122,43.56666666666666,7.077664398184898,70.0,119.5156893466293,298.8,298.8,298.8,308.9,308.9,308.9,1398.0,1455.0,1461.0,51.5,41.3,47.9,0.0,208.0,206.0
81,H29494,H,298.8,308.8,1445,49.9,4,0,0,0,0,0,0,298.8,1.9100515548874046e-07,308.8666666666666,0.05773502691895109,1415.0,26.05762844159691,46.43333333333334,7.433258594542108,2.0,2.0,298.8,298.8,298.8,308.9,308.9,308.9,1402.0,1398.0,1455.0,37.9,51.5,41.3,2.0,0.0,208.0
82,L47261,L,298.9,308.9,1450,47.5,9,0,0,0,0,0,0,298.8333333333333,0.0577350269193655,308.8666666666666,0.05773502691895109,1432.3333333333333,26.388128644025795,45.1,6.349803146555074,5.0,3.605551275463989,298.8,298.8,298.8,308.8,308.9,308.9,1445.0,1402.0,1398.0,49.9,37.9,51.5,4.0,2.0,0.0
83,L47262,L,298.9,308.9,1453,40.8,11,0,0,0,0,0,0,298.8666666666666,0.05773502691948447,308.8666666666666,0.05773502691895109,1449.3333333333333,4.041451884367351,46.06666666666667,4.716283847833387,8.0,3.605551275463989,298.9,298.8,298.8,308.9,308.8,308.9,1450.0,1445.0,1402.0,47.5,49.9,37.9,9.0,4.0,2.0
84,L47263,L,299.0,309.0,1469,40.1,13,0,0,0,0,0,0,298.93333333333334,0.05773502691977983,308.93333333333334,0.0577350269189675,1457.3333333333333,10.214368964045567,42.800000000000004,4.085339643163182,11.0,2.0,298.9,298.9,298.8,308.9,308.9,308.8,1453.0,1450.0,1445.0,40.8,47.5,49.9,11.0,9.0,4.0
85,L47264,L,298.9,308.9,1422,47.6,15,0,0,0,0,0,0,298.93333333333334,0.05773502691977983,308.93333333333334,0.0577350269189675,1448.0,23.89560629070383,42.833333333333336,4.142865353029711,13.0,2.0,299.0,298.9,298.9,309.0,308.9,308.9,1469.0,1453.0,1450.0,40.1,40.8,47.5,13.0,11.0,9.0
86,M14945,M,299.0,309.0,1804,26.8,17,0,0,0,0,0,0,298.9666666666667,0.057735026919907007,308.9666666666667,0.05773502691893878,1565.0,208.3098653448759,38.16666666666668,10.533913486132963,15.0,2.0,298.9,299.0,298.9,308.9,309.0,308.9,1422.0,1469.0,1453.0,47.6,40.1,40.8,15.0,13.0,11.0
87,H29500,H,299.0,309.0,1436,43.9,20,0,0,0,0,0,0,298.9666666666667,0.057735026919907007,308.9666666666667,0.05773502691893878,1554.0,216.61948204166754,39.43333333333334,11.096095409347107,17.333333333333332,2.5166114784235836,299.0,298.9,299.0,309.0,308.9,309.0,1804.0,1422.0,1469.0,26.8,47.6,40.1,17.0,15.0,13.0
88,L47267,L,299.0,309.0,1544,31.8,25,0,0,0,0,0,0,299.0,3.48924200528567e-07,309.0,0.0,1594.6666666666667,189.15954465300888,34.16666666666667,8.792231419459673,20.666666666666668,4.041451884327381,299.0,299.0,298.9,309.0,309.0,308.9,1436.0,1804.0,1422.0,43.9,26.8,47.6,20.0,17.0,15.0
89,M14948,M,299.0,309.0,1419,45.2,27,0,0,0,0,0,0,299.0,3.48924200528567e-07,309.0,0.0,1466.3333333333333,67.79626341719485,40.300000000000004,7.389857914736967,24.0,3.6055512754639887,299.0,299.0,299.0,309.0,309.0,309.0,1544.0,1436.0,1804.0,31.8,43.9,26.8,25.0,20.0,17.0
90,M14949,M,298.9,308.9,1487,39.5,30,0,0,0,0,0,0,298.96666666666664,0.057735026919907007,308.96666666666664,0.0577350269189675,1483.3333333333333,62.58061467686039,38.833333333333336,6.724829613702784,27.333333333333332,2.516611478423583,299.0,299.0,299.0,309.0,309.0,309.0,1419.0,1544.0,1436.0,45.2,31.8,43.9,27.0,25.0,20.0
91,L47270,L,298.9,308.9,1753,25.8,33,0,0,0,0,0,0,298.93333333333334,0.05773502691980855,308.93333333333334,0.05773502691893878,1553.0,176.51062290978507,36.833333333333336,9.971124978322853,30.0,3.0,298.9,299.0,299.0,308.9,309.0,309.0,1487.0,1419.0,1544.0,39.5,45.2,31.8,30.0,27.0,25.0
92,L47271,L,298.9,308.9,1830,24.9,35,0,0,0,0,0,0,298.9,2.960441405165326e-07,308.9,0.0,1690.0,179.9694418505551,30.066666666666674,8.181890572070369,32.666666666666664,2.516611478423584,298.9,298.9,299.0,308.9,308.9,309.0,1753.0,1487.0,1419.0,25.8,39.5,45.2,33.0,30.0,27.0
93,M14952,M,298.9,308.9,1727,27.1,37,0,0,0,0,0,0,298.9,2.960441405165326e-07,308.9,0.0,1770.0,53.56304696337148,25.933333333333337,1.106044001536117,35.0,2.000000000000002,298.9,298.9,298.9,308.9,308.9,308.9,1830.0,1753.0,1487.0,24.9,25.8,39.5,35.0,33.0,30.0
94,L47273,L,299.1,309.0,1450,43.0,40,0,0,0,0,0,0,298.96666666666664,0.11547005383839655,308.93333333333334,0.0577350269189675,1669.0,196.52735178595455,31.66666666666667,9.876402853941,37.333333333333336,2.516611478423584,298.9,298.9,298.9,308.9,308.9,308.9,1727.0,1830.0,1753.0,27.1,24.9,25.8,37.0,35.0,33.0
95,L47274,L,299.0,308.9,1622,31.9,42,0,0,0,0,0,0,299.0,0.10000000000057464,308.93333333333334,0.0577350269189675,1599.6666666666667,139.8439606609226,34.0,8.155366331440947,39.666666666666664,2.516611478423584,299.1,298.9,298.9,309.0,308.9,308.9,1450.0,1727.0,1830.0,43.0,27.1,24.9,40.0,37.0,35.0
96,M14955,M,299.0,309.0,1351,52.2,44,0,0,0,0,0,0,299.0333333333333,0.05773502691997675,308.96666666666664,0.05773502691893878,1474.3333333333333,137.12889313829405,42.366666666666674,10.164808573373813,42.0,2.000000000000002,299.0,299.1,298.9,308.9,309.0,308.9,1622.0,1450.0,1727.0,31.9,43.0,27.1,42.0,40.0,37.0
97,M14956,M,299.0,309.0,1575,35.3,47,0,0,0,0,0,0,299.0,3.343668543729041e-07,308.96666666666664,0.05773502691893878,1516.0,144.81367338756493,39.800000000000004,10.872442227944948,44.333333333333336,2.516611478423584,299.0,299.0,299.1,309.0,308.9,309.0,1351.0,1622.0,1450.0,52.2,31.9,43.0,44.0,42.0,40.0
98,M14957,M,298.9,308.9,1750,29.9,50,0,0,0,0,0,0,298.9666666666667,0.05773502691987829,308.9666666666667,0.0577350269189675,1558.6666666666667,200.00083333159805,39.13333333333333,11.633715370995366,47.0,3.0,299.0,299.0,299.0,309.0,309.0,308.9,1575.0,1351.0,1622.0,35.3,52.2,31.9,47.0,44.0,42.0
99,L47278,L,298.9,308.8,1529,32.7,53,0,0,0,0,0,0,298.93333333333334,0.05773502691980856,308.90000000000003,0.09999999999996116,1618.0,116.60617479362021,32.63333333333334,2.7006172134039934,50.0,3.0,298.9,299.0,299.0,308.9,309.0,309.0,1750.0,1575.0,1351.0,29.9,35.3,52.2,50.0,47.0,44.0
100,L47279,L,298.8,308.8,1523,44.4,55,0,0,0,0,0,0,298.8666666666667,0.05773502691962805,308.8333333333333,0.05773502691885264,1600.6666666666667,129.36125128234363,35.66666666666667,7.691770494062722,52.666666666666664,2.516611478423584,298.9,298.9,299.0,308.8,308.9,309.0,1529.0,1750.0,1575.0,32.7,29.9,35.3,53.0,50.0,47.0
101,L47280,L,298.8,308.9,1852,25.0,57,0,0,0,0,0,0,298.8333333333333,0.057735026919550105,308.8333333333333,0.05773502691895109,1634.6666666666667,188.2400949142707,34.03333333333334,9.768486747359281,55.0,2.000000000000002,298.8,298.9,298.9,308.8,308.8,308.9,1523.0,1529.0,1750.0,44.4,32.7,29.9,55.0,53.0,50.0
102,L47281,L,298.8,308.8,1991,20.7,59,0,0,0,0,0,0,298.8,2.500735517982002e-07,308.8333333333333,0.05773502691895109,1788.6666666666667,240.3421172689748,30.033333333333335,12.626295313089027,57.0,2.000000000000002,298.8,298.8,298.9,308.9,308.8,308.8,1852.0,1523.0,1529.0,25.0,44.4,32.7,57.0,55.0,53.0
103,L47282,L,298.8,308.8,1555,40.6,61,0,0,0,0,0,0,298.8,2.500735517982002e-07,308.8333333333333,0.05773502691895109,1799.3333333333333,222.72030292125055,28.76666666666667,10.471071260063795,59.0,2.000000000000002,298.8,298.8,298.8,308.8,308.9,308.8,1991.0,1852.0,1523.0,20.7,25.0,44.4,59.0,57.0,55.0
104,M14963,M,298.8,308.8,1441,40.5,63,0,0,0,0,0,0,298.8,2.500735517982002e-07,308.8,0.0,1662.3333333333333,290.28491750921813,33.93333333333334,11.46051191410462,61.0,2.000000000000002,298.8,298.8,298.8,308.8,308.8,308.9,1555.0,1991.0,1852.0,40.6,20.7,25.0,61.0,59.0,57.0
105,L47284,L,298.8,308.7,1450,43.4,66,0,0,0,0,0,0,298.8,2.500735517982002e-07,308.76666666666665,0.0577350269189675,1482.0,63.37980750996513,41.5,1.6462077633155852,63.333333333333336,2.516611478423584,298.8,298.8,298.8,308.8,308.8,308.8,1441.0,1555.0,1991.0,40.5,40.6,20.7,63.0,61.0,59.0
106,L47285,L,298.8,308.7,1591,31.1,68,0,0,0,0,0,0,298.8,2.500735517982002e-07,308.73333333333335,0.0577350269189675,1494.0,84.12490713219381,38.333333333333336,6.429878174066275,65.66666666666667,2.516611478423582,298.8,298.8,298.8,308.7,308.8,308.8,1450.0,1441.0,1555.0,43.4,40.5,40.6,66.0,63.0,61.0
107,L47286,L,298.8,308.7,1445,48.5,70,0,0,0,0,0,0,298.8,2.500735517982002e-07,308.7,4.352874586566081e-08,1495.3333333333333,82.88747392298527,41.00000000000001,8.944830909525374,68.0,1.9999999999999956,298.8,298.8,298.8,308.7,308.7,308.8,1591.0,1450.0,1441.0,31.1,43.4,40.5,68.0,66.0,63.0
108,M14967,M,298.8,308.8,1497,46.8,72,0,0,0,0,0,0,298.8,2.500735517982002e-07,308.7333333333333,0.0577350269189675,1511.0,74.00000000000158,42.13333333333334,9.592879303594612,70.0,1.9999999999999956,298.8,298.8,298.8,308.7,308.7,308.7,1445.0,1591.0,1450.0,48.5,31.1,43.4,70.0,68.0,66.0
109,H29522,H,298.9,308.8,1621,32.7,75,0,0,0,0,0,0,298.8333333333333,0.05773502691950908,308.76666666666665,0.0577350269189675,1521.0,90.42123644365981,42.666666666666664,8.673138609138784,72.33333333333333,2.516611478423582,298.8,298.8,298.8,308.8,308.7,308.7,1497.0,1445.0,1591.0,46.8,48.5,31.1,72.0,70.0,68.0
110,L47289,L,298.9,308.7,1572,34.1,80,0,0,0,0,0,0,298.8666666666667,0.0577350269195296,308.76666666666665,0.0577350269189675,1563.3333333333333,62.45264872952601,37.866666666666674,7.768097150096271,75.66666666666667,4.041451884327379,298.9,298.8,298.8,308.8,308.8,308.7,1621.0,1497.0,1445.0,32.7,46.8,48.5,75.0,72.0,70.0
111,L47290,L,298.8,308.6,1872,22.5,82,0,0,0,0,0,0,298.8666666666666,0.0577350269195296,308.7,0.0999999999999801,1688.3333333333333,160.93580500725616,29.76666666666667,6.3319296690135385,79.0,3.6055512754639856,298.9,298.9,298.8,308.7,308.8,308.8,1572.0,1621.0,1497.0,34.1,32.7,46.8,80.0,75.0,72.0
112,H29525,H,298.7,308.6,1499,43.5,84,0,0,0,0,0,0,298.8,0.10000000000028568,308.6333333333333,0.057735026918885456,1647.6666666666667,197.6773465355441,33.366666666666674,10.519188815366604,82.0,1.999999999999993,298.8,298.9,298.9,308.6,308.7,308.8,1872.0,1572.0,1621.0,22.5,34.1,32.7,82.0,80.0,75.0
113,M14972,M,298.8,308.7,1498,39.5,89,0,0,0,0,0,0,298.76666666666665,0.057735026919443454,308.6333333333334,0.05773502691895109,1623.0,215.64090521049167,35.16666666666668,11.150485789118513,85.0,3.6055512754639856,298.7,298.8,298.9,308.6,308.6,308.7,1499.0,1872.0,1572.0,43.5,22.5,34.1,84.0,82.0,80.0
114,M14973,M,298.8,308.6,1486,41.9,92,0,0,0,0,0,0,298.7666666666667,0.057735026919443454,308.6333333333334,0.05773502691895109,1494.3333333333333,7.234178138087803,41.63333333333334,2.013289182739008,88.33333333333333,4.041451884327379,298.8,298.7,298.8,308.7,308.6,308.6,1498.0,1499.0,1872.0,39.5,43.5,22.5,89.0,84.0,82.0
115,L47294,L,298.8,308.6,1680,29.4,95,0,0,0,0,0,0,298.8,2.384385871454692e-07,308.6333333333334,0.05773502691895109,1554.6666666666667,108.70755876816285,36.93333333333334,6.6335008354061396,92.0,3.0,298.8,298.8,298.7,308.6,308.7,308.6,1486.0,1498.0,1499.0,41.9,39.5,43.5,92.0,89.0,84.0
116,L47295,L,298.8,308.6,1431,45.7,97,0,0,0,0,0,0,298.8,2.384385871454692e-07,308.6,0.0,1532.3333333333333,130.80647282659055,39.0,8.52818855326268,94.66666666666667,2.516611478423582,298.8,298.8,298.8,308.6,308.6,308.7,1680.0,1486.0,1498.0,29.4,41.9,39.5,95.0,92.0,89.0
117,L47296,L,298.9,308.7,1564,34.1,99,0,0,0,0,0,0,298.8333333333333,0.05773502691945986,308.6333333333334,0.05773502691895109,1558.3333333333333,124.59668267387208,36.400000000000006,8.389874850079748,97.0,1.9999999999999956,298.8,298.8,298.8,308.6,308.6,308.6,1431.0,1680.0,1486.0,45.7,29.4,41.9,97.0,95.0,92.0
118,L47297,L,298.8,308.6,1599,33.0,101,0,0,0,0,0,0,298.8333333333333,0.05773502691945986,308.6333333333333,0.05773502691895109,1531.3333333333333,88.63595959504006,37.6,7.036334272900956,99.0,1.9999999999999956,298.9,298.8,298.8,308.7,308.6,308.6,1564.0,1431.0,1680.0,34.1,45.7,29.4,99.0,97.0,95.0
119,M14978,M,298.8,308.6,1707,28.1,103,0,0,0,0,0,0,298.8333333333333,0.05773502691945986,308.6333333333333,0.05773502691895109,1623.3333333333333,74.54081655934274,31.733333333333338,3.1942656954821254,101.0,1.9999999999999956,298.8,298.9,298.8,308.6,308.7,308.6,1599.0,1564.0,1431.0,33.0,34.1,45.7,101.0,99.0,97.0
120,L47299,L,298.7,308.5,1467,40.7,106,0,0,0,0,0,0,298.76666666666665,0.057735026919443454,308.56666666666666,0.0577350269189675,1591.0,120.19983361053481,33.93333333333334,6.351640208114275,103.33333333333333,2.516611478423582,298.8,298.8,298.9,308.6,308.6,308.7,1707.0,1599.0,1564.0,28.1,33.0,34.1,103.0,101.0,99.0
121,L47300,L,298.9,308.7,1433,44.7,108,0,0,0,0,0,0,298.8,0.1000000000002549,308.59999999999997,0.1000000000000109,1535.6666666666667,149.3497014839119,37.83333333333334,8.663332692061065,105.66666666666667,2.516611478423582,298.7,298.8,298.8,308.5,308.6,308.6,1467.0,1707.0,1599.0,40.7,28.1,33.0,106.0,103.0,101.0
122,L47301,L,298.9,308.7,1558,41.2,110,0,0,0,0,0,0,298.8333333333333,0.11547005383814016,308.6333333333333,0.11547005383795757,1486.0,64.62971452822818,42.20000000000001,2.1794494717705164,108.0,1.9999999999999956,298.9,298.7,298.8,308.7,308.5,308.6,1433.0,1467.0,1707.0,44.7,40.7,28.1,108.0,106.0,103.0
123,L47302,L,299.0,308.8,1310,50.7,112,0,0,0,0,0,0,298.93333333333334,0.05773502691941062,308.73333333333335,0.05773502691916852,1433.6666666666667,124.00134407873816,45.53333333333334,4.804511768466617,110.0,1.9999999999999956,298.9,298.9,298.7,308.7,308.7,308.5,1558.0,1433.0,1467.0,41.2,44.7,40.7,110.0,108.0,106.0
124,L47303,L,298.9,308.7,1546,43.4,114,0,0,0,0,0,0,298.93333333333334,0.05773502691941062,308.7333333333333,0.05773502691916852,1471.3333333333333,139.84753602882537,45.1,4.9729267036626315,112.0,1.9999999999999956,299.0,298.9,298.9,308.8,308.7,308.7,1310.0,1558.0,1433.0,50.7,41.2,44.7,112.0,110.0,108.0
125,L47304,L,298.9,308.7,1727,29.4,116,0,0,0,0,0,0,298.93333333333334,0.05773502691941062,308.73333333333335,0.05773502691916852,1527.6666666666667,209.103642563523,41.166666666666664,10.824201279232298,114.0,1.9999999999999956,298.9,299.0,298.9,308.7,308.8,308.7,1546.0,1310.0,1558.0,43.4,50.7,41.2,114.0,112.0,110.0
126,L47305,L,298.9,308.6,1560,32.2,118,0,0,0,0,0,0,298.9,2.262021300682465e-07,308.6666666666667,0.05773502691907006,1611.0,100.70253224224427,35.00000000000001,7.408103670980893,116.0,1.9999999999999956,298.9,298.9,299.0,308.7,308.7,308.8,1727.0,1546.0,1310.0,29.4,43.4,50.7,116.0,114.0,112.0
127,L47306,L,299.0,308.6,1329,60.5,120,0,0,0,0,0,0,298.93333333333334,0.05773502691941062,308.6333333333334,0.05773502691904955,1538.6666666666667,199.8557813357762,40.70000000000001,17.204359912533818,118.0,1.9999999999999956,298.9,298.9,298.9,308.6,308.7,308.7,1560.0,1727.0,1546.0,32.2,29.4,43.4,118.0,116.0,114.0
128,L47307,L,298.9,308.6,1413,46.5,122,0,0,0,0,0,0,298.93333333333334,0.05773502691941062,308.6,1.0662525020220586e-07,1434.0,116.92305161943162,46.400000000000006,14.150265015186134,120.0,1.9999999999999956,299.0,298.9,298.9,308.6,308.6,308.7,1329.0,1560.0,1727.0,60.5,32.2,29.4,120.0,118.0,116.0
129,L47308,L,299.0,308.6,1587,38.6,124,0,0,0,0,0,0,298.9666666666667,0.057735026919381906,308.6,1.0662525020220586e-07,1443.0,131.59027319676886,48.53333333333334,11.090686783663761,122.0,1.9999999999999956,298.9,299.0,298.9,308.6,308.6,308.6,1413.0,1329.0,1560.0,46.5,60.5,32.2,122.0,120.0,118.0
130,L47309,L,298.9,308.5,1559,34.3,126,0,0,0,0,0,0,298.93333333333334,0.05773502691941062,308.56666666666666,0.05773502691906596,1519.6666666666667,93.4309013835016,39.800000000000004,6.187891401762047,124.0,1.9999999999999956,299.0,298.9,299.0,308.6,308.6,308.6,1587.0,1413.0,1329.0,38.6,46.5,60.5,124.0,122.0,120.0
131,L47310,L,298.8,308.4,1473,41.1,128,0,0,0,0,0,0,298.9,0.10000000000026674,308.5,0.1000000000000322,1539.6666666666667,59.408192476573454,38.0,3.439476704384064,126.0,1.9999999999999956,298.9,299.0,298.9,308.5,308.6,308.6,1559.0,1587.0,1413.0,34.3,38.6,46.5,126.0,124.0,122.0
132,L47311,L,298.8,308.4,1737,27.7,130,0,0,0,0,0,0,298.8333333333333,0.05773502691946396,308.43333333333334,0.05773502691891416,1589.6666666666667,134.6452128125378,34.36666666666667,6.700248751601243,128.0,1.9999999999999956,298.8,298.9,299.0,308.4,308.5,308.6,1473.0,1559.0,1587.0,41.1,34.3,38.6,128.0,126.0,124.0
133,M14992,M,298.7,308.4,1441,43.2,132,0,0,0,0,0,0,298.76666666666665,0.057735026919562414,308.4,0.0,1550.3333333333333,162.44794037885978,37.333333333333336,8.408527417647754,130.0,1.9999999999999956,298.8,298.8,298.9,308.4,308.4,308.5,1737.0,1473.0,1559.0,27.7,41.1,34.3,130.0,128.0,126.0
134,M14993,M,298.7,308.4,1430,49.6,135,0,0,0,0,0,0,298.73333333333335,0.057735026919591134,308.4,0.0,1536.0,174.15797426474694,40.166666666666664,11.260698616574993,132.33333333333334,2.516611478423576,298.7,298.8,298.8,308.4,308.4,308.4,1441.0,1737.0,1473.0,43.2,27.7,41.1,132.0,130.0,128.0
135,L47314,L,298.8,308.4,1369,53.0,138,0,0,0,0,0,0,298.73333333333335,0.057735026919591134,308.4,0.0,1413.3333333333333,38.78573620976641,48.6,4.975942121849945,135.0,2.999999999999991,298.7,298.7,298.8,308.4,308.4,308.4,1430.0,1441.0,1737.0,49.6,43.2,27.7,135.0,132.0,130.0
136,M14995,M,298.8,308.5,1711,28.5,140,0,0,0,0,0,0,298.76666666666665,0.057735026919591134,308.43333333333334,0.0577350269189675,1503.3333333333333,182.4125361189126,43.70000000000001,13.272904731067744,137.66666666666666,2.516611478423576,298.8,298.7,298.7,308.4,308.4,308.4,1369.0,1430.0,1441.0,53.0,49.6,43.2,138.0,135.0,132.0
137,H29550,H,298.7,308.5,1420,45.7,143,0,0,0,0,0,0,298.76666666666665,0.057735026919591134,308.46666666666664,0.05773502691893878,1500.0,184.50203250913054,42.400000000000006,12.57895067165781,140.33333333333334,2.516611478423576,298.8,298.8,298.7,308.5,308.4,308.4,1711.0,1369.0,1430.0,28.5,53.0,49.6,140.0,138.0,135.0
138,L47317,L,298.7,308.6,1297,55.3,148,0,0,0,0,0,0,298.73333333333335,0.057735026919591134,308.53333333333336,0.0577350269189675,1476.0,212.60526804385697,43.16666666666668,13.578414242220397,143.66666666666666,4.041451884327378,298.7,298.8,298.8,308.5,308.5,308.4,1420.0,1711.0,1369.0,45.7,28.5,53.0,143.0,140.0,138.0
139,H29552,H,298.8,308.6,1449,49.4,150,0,0,0,0,0,0,298.73333333333335,0.057735026919591134,308.56666666666666,0.05773502691893878,1388.6666666666667,80.69902932088836,50.13333333333335,4.8418316093534015,147.0,3.6055512754639896,298.7,298.7,298.8,308.6,308.5,308.5,1297.0,1420.0,1711.0,55.3,45.7,28.5,148.0,143.0,140.0
140,L47319,L,298.8,308.6,1268,55.8,155,0,0,0,0,0,0,298.76666666666665,0.057735026919591134,308.6,0.0,1338.0,97.21625378505524,53.5,3.559494346111602,151.0,3.6055512754639896,298.8,298.7,298.7,308.6,308.6,308.5,1449.0,1297.0,1420.0,49.4,55.3,45.7,150.0,148.0,143.0
141,L47320,L,298.8,308.6,1511,36.1,157,0,0,0,0,0,0,298.8,2.718560745866248e-07,308.6,0.0,1409.3333333333333,126.26295313089112,47.1,10.049378090210377,154.0,3.6055512754639896,298.8,298.8,298.7,308.6,308.6,308.6,1268.0,1449.0,1297.0,55.8,49.4,55.3,155.0,150.0,148.0
142,L47321,L,298.7,308.5,1544,35.2,159,0,0,0,0,0,0,298.76666666666665,0.057735026919591134,308.56666666666666,0.0577350269189675,1441.0,150.72823225925617,42.366666666666674,11.642307904076992,157.0,2.000000000000001,298.8,298.8,298.8,308.6,308.6,308.6,1511.0,1268.0,1449.0,36.1,55.8,49.4,157.0,155.0,150.0
143,M15002,M,298.6,308.4,1778,28.2,161,0,0,0,0,0,0,298.70000000000005,0.10000000000034015,308.5,0.09999999999997537,1611.0,145.56441872930444,33.16666666666667,4.3247350593225296,159.0,2.000000000000001,298.7,298.8,298.8,308.5,308.6,308.6,1544.0,1511.0,1268.0,35.2,36.1,55.8,159.0,157.0,155.0
144,H29557,H,298.6,308.4,1407,50.5,164,0,0,0,0,0,0,298.6333333333334,0.05773502691950908,308.43333333333334,0.05773502691881571,1576.3333333333333,187.60152806769352,37.96666666666667,11.404531263201202,161.33333333333334,2.51661147842358,298.6,298.7,298.8,308.4,308.5,308.6,1778.0,1544.0,1511.0,28.2,35.2,36.1,161.0,159.0,157.0
145,M15004,M,298.6,308.4,1391,42.4,169,0,0,0,0,0,0,298.6,2.5383281770632134e-07,308.4,0.0,1525.3333333333333,218.96194494325627,40.36666666666667,11.288194423083512,164.66666666666666,4.041451884327381,298.6,298.6,298.7,308.4,308.4,308.5,1407.0,1778.0,1544.0,50.5,28.2,35.2,164.0,161.0,159.0
146,L47325,L,298.5,308.4,1513,33.6,172,0,0,0,0,0,0,298.56666666666666,0.057735026919525485,308.4,0.0,1437.0,66.30233781700491,42.166666666666664,8.452415828231228,168.33333333333334,4.041451884327381,298.6,298.6,298.6,308.4,308.4,308.4,1391.0,1407.0,1778.0,42.4,50.5,28.2,169.0,164.0,161.0
147,H29560,H,298.5,308.4,1612,36.1,174,0,0,0,0,0,0,298.5333333333333,0.05773502691949677,308.4,0.0,1505.3333333333333,110.69929237955218,37.36666666666667,4.534681172181088,171.66666666666666,2.51661147842358,298.5,298.6,298.6,308.4,308.4,308.4,1513.0,1391.0,1407.0,33.6,42.4,50.5,172.0,169.0,164.0
148,L47327,L,298.4,308.4,1515,40.1,179,0,0,0,0,0,0,298.4666666666667,0.05773502691943934,308.4,0.0,1546.6666666666667,56.589162684506896,36.6,3.2787192621510486,175.0,3.6055512754639896,298.5,298.5,298.6,308.4,308.4,308.4,1612.0,1513.0,1391.0,36.1,33.6,42.4,174.0,172.0,169.0
149,M15008,M,298.3,308.3,1379,48.0,181,0,0,0,0,0,0,298.40000000000003,0.10000000000023357,308.3666666666667,0.05773502691895109,1502.0,117.04272724095357,41.400000000000006,6.055575942881103,178.0,3.6055512754639896,298.4,298.5,298.5,308.4,308.4,308.4,1515.0,1612.0,1513.0,40.1,36.1,33.6,179.0,174.0,172.0
150,L47329,L,298.4,308.3,1473,39.9,184,0,0,0,0,0,0,298.3666666666667,0.05773502691934499,308.3333333333333,0.0577350269189716,1455.6666666666667,69.6371548337063,42.666666666666664,4.619884558442312,181.33333333333334,2.51661147842358,298.3,298.4,298.5,308.3,308.4,308.4,1379.0,1515.0,1612.0,48.0,40.1,36.1,181.0,179.0,174.0
